Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS
2017-12-11,40.57618713378906,89.27201843261719,269.84942626953125,121.50037384033203,30.249086380004883,88.23175811767578,87.20811462402344,102.62491607666016,79.43904876708984,212.84573364257812
2017-12-12,40.348243713378906,89.60563659667969,276.3107604980469,121.2045669555664,30.209226608276367,87.68956756591797,87.18346405029297,103.2012939453125,80.60926818847656,219.2703399658203
2017-12-13,40.482177734375,88.17188262939453,278.1214599609375,125.55683898925781,30.400484085083008,87.87274169921875,86.90020751953125,103.37420654296875,79.93416595458984,217.4663543701172
2017-12-14,40.47043991088867,87.60379028320312,280.0655517578125,123.62154388427734,30.201263427734375,87.57967376708984,86.60464477539062,106.21768951416016,79.39407348632812,217.3982696533203
2017-12-15,40.881675720214844,88.83917236328125,280.1227111816406,123.96802520751953,30.432357788085938,87.72618865966797,86.21051025390625,106.89013671875,80.20420837402344,218.8363800048828
2017-12-18,41.45741271972656,89.88519287109375,282.2193298339844,126.57100677490234,30.663450241088867,87.70423889160156,87.92241668701172,106.65959167480469,79.93416595458984,221.2615203857422
2017-12-19,41.01563262939453,89.40725708007812,283.2771301269531,127.53443145751953,30.52001190185547,87.80679321289062,87.95935821533203,107.40888977050781,79.16902923583984,218.24920654296875
2017-12-20,40.97096633911133,88.83013916015625,283.89654541015625,128.8949737548828,30.870641708374023,88.57614135742188,87.7746353149414,105.3723373413086,78.53889465332031,217.1429901123047
2017-12-21,41.12607955932617,88.8211441040039,281.1614990234375,130.68658447265625,30.703292846679688,91.45563507080078,88.23033142089844,105.2570571899414,78.62894439697266,222.10400390625
2017-12-22,41.12607955932617,89.03755950927734,281.2281799316406,131.62464904785156,30.719234466552734,91.57288360595703,88.80918884277344,104.3924789428711,78.76396942138672,220.36807250976562
2017-12-26,40.08269500732422,88.88426208496094,281.4759521484375,132.20779418945312,30.663450241088867,92.30558776855469,87.98400115966797,103.8641357421875,78.99053955078125,219.3043670654297
2017-12-27,40.08975601196289,89.38925170898438,281.7237854003906,133.1205291748047,30.727205276489258,91.99052429199219,87.98400115966797,103.40303039550781,78.76396179199219,217.7982177734375
2017-12-28,40.20254135131836,89.90320587158203,282.4194641113281,133.88108825683594,30.751108169555664,92.01251220703125,88.07022857666016,103.52790832519531,78.6733169555664,218.26622009277344
2017-12-29,39.7678108215332,89.55155181884766,281.047119140625,133.1711883544922,30.52001190185547,91.72675323486328,87.71306610107422,103.27815246582031,79.0811767578125,216.7855987548828
2018-01-02,40.47983169555664,89.2179183959961,282.88641357421875,132.71484375,30.966266632080078,93.47792053222656,88.550537109375,107.3992919921875,81.48309326171875,217.5599365234375
2018-01-03,40.47279357910156,89.76795959472656,283.8012390136719,132.9176483154297,31.213281631469727,94.1593017578125,89.96685028076172,107.86038208007812,82.25349426269531,215.53469848632812
2018-01-04,40.66077423095703,91.26107788085938,282.72442626953125,134.7431182861328,31.30160140991211,93.86622619628906,91.6910400390625,107.8123550415039,83.97560119628906,218.54705810546875
2018-01-05,41.12371826171875,91.46919250488281,294.32232666015625,136.87277221679688,31.735118865966797,93.71236419677734,92.88568115234375,107.22637176513672,84.02093505859375,217.43231201171875
2018-01-08,40.97096633911133,90.62763214111328,295.57073974609375,140.3123016357422,32.064266204833984,94.17396545410156,92.56546020507812,105.6893539428711,82.8426513671875,214.27528381347656
2018-01-09,40.96627426147461,90.96245574951172,303.4615173339844,140.6503448486328,31.863567352294922,93.66838836669922,92.78716278076172,105.61249542236328,84.11156463623047,216.0878448486328
2018-01-10,40.95686340332031,91.59590911865234,305.2055358886719,140.17710876464844,32.04018020629883,94.26919555664062,91.38314056396484,105.16100311279297,85.78836059570312,216.41969299316406
2018-01-11,41.18952178955078,91.1524658203125,312.6960144042969,142.9912872314453,32.19271469116211,97.13407897949219,92.63935089111328,106.62116241455078,86.19625091552734,217.10044860839844
2018-01-12,41.61485290527344,91.36965942382812,320.40570068359375,143.9208984375,32.810874938964844,97.88873291015625,92.87337493896484,108.04290771484375,85.01795196533203,218.71719360351562
2018-01-16,41.403358459472656,90.79956817626953,319.4050598144531,143.08424377441406,32.54595184326172,96.7237548828125,92.30683898925781,106.33297729492188,82.52539825439453,219.93406677246094
2018-01-17,42.087196350097656,91.17964172363281,334.510009765625,142.3997344970703,33.075809478759766,96.98020935058594,93.31674194335938,107.56259155273438,78.62798309326172,215.84104919433594
2018-01-18,42.12479019165039,90.36520385742188,324.1700439453125,142.67864990234375,33.156097412109375,96.4160385131836,93.63693237304688,106.0736083984375,75.99951171875,213.56053161621094
2018-01-19,41.93678665161133,88.70921325683594,321.85430908203125,144.68231201171875,33.14805603027344,96.20355224609375,93.61231994628906,106.2369155883789,73.6882553100586,217.94288635253906
2018-01-22,41.59370040893555,88.97162628173828,322.111572265625,145.08982849121094,33.445091247558594,97.12676239013672,93.82168579101562,106.72683715820312,73.2803955078125,222.53793334960938
2018-01-23,41.603111267089844,88.66395568847656,319.8149108886719,143.8502655029297,33.7983283996582,95.99836730957031,93.77242279052734,106.06399536132812,76.54334259033203,221.32110595703125
2018-01-24,40.940425872802734,89.85846710205078,318.9572448730469,142.92481994628906,33.85454559326172,96.26948547363281,93.61231994628906,106.15045166015625,74.50399017333984,226.07778930664062
2018-01-25,40.209590911865234,90.21138000488281,326.98138427734375,143.79930114746094,33.637779235839844,95.72727966308594,94.4005355834961,106.198486328125,73.32569885253906,228.92852783203125
2018-01-26,40.3035888671875,90.15706634521484,327.0862121582031,141.8380584716797,34.16763687133789,96.12297058105469,94.85621643066406,107.77392578125,73.09911346435547,228.17115783691406
2018-01-29,39.469364166259766,89.95799255371094,324.79901123046875,138.03440856933594,34.40044403076172,94.13731384277344,93.43990325927734,107.1495132446289,73.77889251708984,231.86427307128906
2018-01-30,39.236724853515625,89.32453918457031,321.835205078125,139.03627014160156,33.91876983642578,91.75603485107422,92.52853393554688,105.77581024169922,72.28337860107422,228.8519744873047
2018-01-31,39.34482192993164,89.94894409179688,337.7120666503906,138.2042236328125,33.34876251220703,91.84396362304688,93.08271789550781,104.3924789428711,73.2803955078125,227.95848083496094
2018-02-01,39.42707061767578,90.49191284179688,340.1612854003906,137.7458038330078,33.47721481323242,92.00516510009766,90.52104949951172,106.14085388183594,72.60059356689453,231.65151977539062
2018-02-02,37.71632385253906,87.48756408691406,332.5087585449219,133.7129364013672,32.859039306640625,86.88359069824219,87.30662536621094,104.42130279541016,70.87848663330078,221.27859497070312
2018-02-05,36.77400588989258,83.2615966796875,313.42034912109375,128.27069091796875,31.132999420166016,82.51669311523438,83.55030822753906,100.57875061035156,67.57023620605469,211.97779846191406
2018-02-06,38.310855865478516,85.22525787353516,324.8848571777344,132.7959442138672,32.24890899658203,85.85781860351562,88.53820037841797,101.99090576171875,69.20172882080078,220.13827514648438
2018-02-07,37.4907341003418,84.70946502685547,331.755859375,131.03851318359375,32.38539505004883,84.47300720214844,86.94947814941406,100.63639831542969,69.11106872558594,218.7768096923828
2018-02-08,36.45911407470703,79.9405517578125,315.71441650390625,123.94911193847656,31.12497901916504,82.28224182128906,84.00601959228516,97.36062622070312,65.48553466796875,209.6292266845703
2018-02-09,36.90506362915039,82.99918365478516,318.7503356933594,126.6829833984375,31.735118865966797,83.16150665283203,85.57010650634766,99.03211975097656,67.70616912841797,212.1394805908203
2018-02-12,38.39154815673828,85.69581604003906,329.2562561035156,129.29798889160156,32.5941276550293,83.51318359375,88.47661590576172,99.32032775878906,67.16234588623047,215.42410278320312
2018-02-13,38.77614974975586,85.56914520263672,328.64337158203125,130.72433471679688,33.09989929199219,83.00762939453125,87.13421630859375,100.02159118652344,66.48258209228516,217.4408416748047
2018-02-14,39.491085052490234,87.08036804199219,330.2618713378906,134.19688415527344,33.790321350097656,83.2567367553711,87.84852600097656,100.48269653320312,67.52490997314453,223.43992614746094
2018-02-15,40.817115783691406,87.37897491455078,341.3807067871094,135.82696533203125,35.38790512084961,83.27154541015625,88.48896789550781,101.03985595703125,67.29830169677734,227.77972412109375
2018-02-16,40.68498992919922,87.58710479736328,340.02081298828125,132.694091796875,35.58860397338867,82.98292541503906,88.61209869384766,102.33671569824219,68.20467376708984,227.728759765625
2018-02-20,40.54813766479492,87.9490737915039,338.40228271484375,132.07424926757812,35.37184524536133,82.1245346069336,88.20568084716797,101.80838012695312,66.79979705810547,225.40562438964844
2018-02-21,40.364097595214844,88.22959899902344,337.4637451171875,131.7941131591797,34.769737243652344,80.70374298095703,87.39285278320312,100.91498565673828,65.66683197021484,224.1376953125
2018-02-22,40.70151138305664,88.09387969970703,340.86358642578125,134.87608337402344,34.472694396972656,81.31796264648438,88.58745574951172,101.09750366210938,66.25596618652344,222.4613800048828
2018-02-23,41.40935516357422,89.406005859375,341.572265625,137.89010620117188,35.32368469238281,83.31593322753906,90.22547149658203,103.02838134765625,66.2103271484375,227.0054168701172
2018-02-26,42.22810745239258,91.97596740722656,348.103759765625,138.97686767578125,36.415496826171875,84.80332946777344,91.21072387695312,105.48760986328125,66.94139099121094,230.8260955810547
2018-02-27,42.09125900268555,90.11183166503906,349.2147521972656,136.9137725830078,36.15861129760742,84.07072448730469,89.57665252685547,100.7420654296875,66.25596618652344,227.9924774169922
2018-02-28,42.02756118774414,88.23863220214844,346.8874816894531,131.28468322753906,35.94986343383789,82.82014465332031,87.02655029296875,99.09937286376953,64.47393035888672,224.3657684326172
2018-03-01,41.291385650634766,86.0939712524414,334.8971252441406,127.54898071289062,35.16311264038086,82.9089584350586,85.1201171875,98.53260040283203,64.06267547607422,219.11782836914062
2018-03-02,41.57688903808594,86.5102310180664,330.0895080566406,124.28024291992188,35.37184524536133,82.61293029785156,84.71160888671875,98.93606567382812,64.51959228515625,220.26133728027344
2018-03-05,41.72080612182617,87.46946716308594,337.8276672363281,128.30462646484375,35.74113845825195,83.73033905029297,86.2342758178711,99.33953857421875,65.89041137695312,224.52798461914062
2018-03-06,41.68541717529297,86.93555450439453,334.1596984863281,130.53756713867188,35.556488037109375,84.1003189086914,87.63311004638672,100.80931091308594,66.89571380615234,227.77914428710938
2018-03-07,41.298465728759766,86.54644775390625,332.3592224121094,128.63572692871094,35.48424530029297,84.24093627929688,86.8655776977539,99.51244354248047,66.30168914794922,226.43092346191406
2018-03-08,41.74913024902344,87.40612030029297,333.977783203125,130.4016876220703,35.59663391113281,83.87832641601562,87.3731460571289,99.93512725830078,66.34738159179688,227.27569580078125
2018-03-09,42.46642303466797,89.6322250366211,339.5228271484375,134.3582000732422,36.42353820800781,86.7420883178711,89.41573333740234,100.60757446289062,68.2665023803711,231.055908203125
2018-03-12,42.876983642578125,88.38341522216797,329.62982177734375,131.17430114746094,36.56803512573242,86.42390441894531,88.31397247314453,101.03025817871094,68.99762725830078,233.28306579589844
2018-03-13,42.46406173706055,86.3021240234375,324.3432922363281,130.48660278320312,36.25493621826172,86.17971801757812,87.36077117919922,99.64694213867188,65.93611907958984,229.14450073242188
2018-03-14,42.10306167602539,85.5419921875,316.2890319824219,129.51023864746094,36.351280212402344,85.19551086425781,85.40483093261719,99.81024169921875,65.20504760742188,225.64584350585938
2018-03-15,42.15260696411133,85.4153060913086,316.0209655761719,131.2337646484375,36.39142990112305,85.52851104736328,84.03070831298828,99.17622375488281,65.61628723144531,227.50607299804688
2018-03-16,42.00395965576172,86.519287109375,316.4902038574219,132.83837890625,36.13451385498047,85.39533233642578,84.12976837158203,98.82080078125,65.38778686523438,228.35081481933594
2018-03-19,41.36216735839844,85.822509765625,317.7256164550781,129.1791534423828,35.540435791015625,84.27792358398438,82.39669036865234,97.48550415039062,64.29113006591797,224.02452087402344
2018-03-20,41.348018646240234,85.92206573486328,323.3472900390625,130.80075073242188,35.62070846557617,84.72932434082031,82.18622589111328,97.36062622070312,62.32631301879883,224.58763122558594
2018-03-21,40.411293029785156,85.7320327758789,322.8396911621094,132.2780303955078,35.572547912597656,86.60890197753906,83.47367095947266,97.81212615966797,63.422950744628906,223.44422912597656
2018-03-22,39.84028625488281,82.71866607666016,306.0895690917969,124.72168731689453,34.577064514160156,84.13732147216797,81.23301696777344,96.64014434814453,61.00118637084961,215.5509490966797
2018-03-23,38.917724609375,81.84992980957031,307.4207458496094,122.50574493408203,34.055240631103516,83.60454559326172,78.06393432617188,94.6612319946289,59.72177505493164,209.28749084472656
2018-03-26,40.765220642089844,83.8135986328125,315.05364990234375,126.66603088378906,35.37184524536133,85.35831451416016,79.82176971435547,96.68817138671875,58.89928436279297,217.4965362548828
2018-03-27,39.71995162963867,82.7276840209961,307.5357360839844,124.79818725585938,34.26396179199219,84.84773254394531,78.78191375732422,95.44894409179688,61.41242980957031,210.99415588378906
2018-03-28,39.28108215332031,83.44256591796875,306.48223876953125,123.24446105957031,33.445091247558594,82.95333862304688,77.25924682617188,94.6612319946289,62.50907516479492,212.794677734375
2018-03-29,39.58781814575195,84.41083526611328,314.0097351074219,125.1292495727539,34.43255615234375,84.38893127441406,78.86856079101562,96.48644256591797,61.59521484375,214.91944885253906
2018-04-02,39.32828140258789,82.3476333618164,308.7998962402344,122.16615295410156,32.923282623291016,83.05693054199219,76.80125427246094,94.77650451660156,59.95023727416992,211.07098388671875
2018-04-03,39.73175048828125,83.92217254638672,316.82537841796875,123.1595230102539,33.22031784057617,84.97352600097656,78.38577270507812,95.50658416748047,59.995948791503906,213.82720947265625
2018-04-04,40.491519927978516,84.68231964111328,313.5883483886719,123.26139068603516,33.34170913696289,84.71454620361328,78.84380340576172,96.97635650634766,60.681339263916016,215.56796264648438
2018-04-05,40.77229309082031,85.5633773803711,322.1693115234375,125.76605224609375,33.843441009521484,86.79391479492188,81.01020050048828,98.09071350097656,61.36674880981445,218.2901153564453
2018-04-06,39.72938537597656,83.48333740234375,312.3241882324219,121.40205383300781,32.96134948730469,84.92170715332031,78.86856079101562,96.39998626708984,59.67607879638672,213.3066864013672
2018-04-09,40.12342071533203,83.69225311279297,308.8382263183594,121.47847747802734,33.31742477416992,85.82453155517578,78.84380340576172,95.77556610107422,58.6251220703125,215.2010498046875
2018-04-10,40.87847137451172,84.47340393066406,320.66571044921875,125.7320556640625,34.40184020996094,87.94828796386719,81.56727600097656,97.37983703613281,59.6303825378418,218.9386749267578
2018-04-11,40.687355041503906,83.20175170898438,313.5117492675781,124.62834167480469,34.33710861206055,88.24430847167969,80.13127136230469,96.832275390625,59.264827728271484,215.84107971191406
2018-04-12,41.088462829589844,84.79130554199219,323.2036437988281,127.47254180908203,35.07353210449219,88.2294921875,82.28527069091797,96.43840789794922,60.224403381347656,221.51571655273438
2018-04-13,41.22767639160156,84.50064086914062,315.35052490234375,127.54898071289062,34.79838180541992,88.74010467529297,81.91387176513672,96.39998626708984,61.64090347290039,218.3839569091797
2018-04-16,41.484867095947266,85.01838684082031,317.73516845703125,129.17059326171875,35.04115676879883,89.31729125976562,82.9537353515625,96.29430389404297,60.90980911254883,220.05653381347656
2018-04-17,42.055870056152344,85.25454711914062,322.4757995605469,130.1639404296875,36.08510971069336,89.87969970703125,83.62220001220703,98.1483383178711,63.011722564697266,216.4298858642578
2018-04-18,41.961483001708984,86.42630004882812,326.5747375488281,132.40542602539062,36.11748504638672,91.62608337402344,84.25355529785156,97.22612762451172,62.4177131652832,216.74563598632812
2018-04-19,40.77229309082031,92.98433685302734,326.2300109863281,132.19313049316406,36.06083297729492,91.54466247558594,82.3595199584961,96.9187240600586,63.92559051513672,216.8906707763672
2018-04-20,39.10175323486328,91.5491943359375,324.3432922363281,130.76812744140625,35.68048858642578,90.50867462158203,81.75293731689453,96.29430389404297,66.4387435913086,215.00479125976562
2018-04-23,38.98850631713867,91.38569641113281,324.5061340332031,131.39956665039062,35.80995178222656,91.4484634399414,81.20824432373047,96.20785522460938,66.34738159179688,210.49066162109375
2018-04-24,38.4458122253418,91.23128509521484,315.1398010253906,123.25057983398438,35.397239685058594,90.6788558959961,78.21247863769531,95.54502868652344,67.07846069335938,206.92381286621094
2018-04-25,38.613338470458984,89.72349548339844,328.35601806640625,123.89055633544922,35.372955322265625,90.81207275390625,78.78191375732422,97.16849517822266,64.19974517822266,204.1419219970703
2018-04-26,38.747833251953125,91.04051971435547,328.28900146484375,124.84619140625,35.777591705322266,91.92205810546875,79.27709197998047,95.91006469726562,65.70764923095703,204.87576293945312
2018-04-27,38.29954147338867,90.47736358642578,326.45977783203125,123.48950958251953,36.182212829589844,93.69803619384766,79.62370300292969,95.32406616210938,65.70764923095703,204.62832641601562
2018-04-30,38.993228912353516,89.69622039794922,319.449462890625,123.18229675292969,35.84232711791992,92.58064270019531,78.28675842285156,96.3807601928711,64.29113006591797,203.3739471435547
2018-05-01,39.89928436279297,89.54182434082031,315.5995178222656,123.2335205078125,36.27933883666992,92.39566040039062,78.06393432617188,96.12139892578125,64.19974517822266,201.9573974609375
2018-05-02,41.661827087402344,88.67892456054688,310.4757995605469,122.75564575195312,35.49435043334961,92.86186218261719,78.59625244140625,95.69871520996094,64.79376983642578,199.7216796875
2018-05-03,41.73733139038086,88.23384857177734,316.7008361816406,122.68742370605469,35.96372604370117,93.24664306640625,78.57147216796875,94.87257385253906,63.65144729614258,199.17556762695312
2018-05-04,43.37483215332031,89.33290100097656,320.28265380859375,124.89743041992188,36.65969467163086,92.89146423339844,79.80939483642578,97.16849517822266,64.42821502685547,200.4811553955078
2018-05-07,43.68864440917969,89.54182434082031,326.02880859375,127.84131622314453,37.0076789855957,92.45486450195312,80.36646270751953,98.44615173339844,64.29113006591797,202.40968322753906
2018-05-08,43.898643493652344,90.59545135498047,324.0559997558594,127.9351806640625,36.99148178100586,93.66105651855469,79.51228332519531,97.7833023071289,65.20504760742188,202.23898315429688
2018-05-09,44.20773696899414,91.2857894897461,329.92669677734375,130.2219696044922,37.258541107177734,95.25205993652344,81.74056243896484,96.0349349975586,66.80431365966797,206.27525329589844
2018-05-10,44.840084075927734,92.08509826660156,331.1585998535156,131.3824920654297,37.46894836425781,95.32603454589844,82.87947082519531,97.6776351928711,67.12416076660156,207.73443603515625
2018-05-11,44.6695442199707,92.1214370727539,329.6090393066406,132.14195251464844,37.16952896118164,96.08084106445312,82.85470581054688,98.05228424072266,66.7129135131836,207.29071044921875
2018-05-14,44.565311431884766,92.00334930419922,331.6590881347656,132.50038146972656,36.983394622802734,96.48783874511719,83.59745025634766,98.40773010253906,67.2155532836914,208.13551330566406
2018-05-15,44.1602897644043,91.50377655029297,329.2817687988281,130.2049560546875,36.80535125732422,96.00682067871094,83.1270523071289,98.86880493164062,67.2155532836914,206.130126953125
2018-05-16,44.572418212890625,91.36752319335938,328.1749572753906,131.23748779296875,36.546390533447266,95.87364196777344,84.21642303466797,100.90536499023438,68.6777572631836,205.6182098388672
2018-05-17,44.290565490722656,91.93975830078125,331.22601318359375,131.14361572265625,35.17064666748047,96.635009765625,84.37734985351562,100.2329330444336,68.6777572631836,204.03103637695312
2018-05-18,44.129493713378906,91.7308578491211,338.0499572753906,132.8672332763672,34.96832275390625,95.44070434570312,83.64698791503906,99.83907318115234,68.40361022949219,202.23898315429688
2018-05-21,44.44215774536133,92.68458557128906,350.26373291015625,135.6063232421875,35.405338287353516,96.56781768798828,84.95916748046875,99.96395111083984,69.72869110107422,202.83628845214844
2018-05-22,44.330833435058594,93.28407287597656,341.69775390625,133.28541564941406,35.324405670166016,95.71688079833984,83.52318572998047,99.97354888916016,69.86581420898438,203.0923309326172
2018-05-23,44.61506652832031,92.58467864990234,345.73046875,134.5994873046875,35.34868621826172,96.06770324707031,82.99088287353516,98.84000396728516,64.79376983642578,202.93020629882812
2018-05-24,44.565311431884766,92.65734100341797,345.52838134765625,134.56533813476562,35.25966262817383,94.50762176513672,82.1738510131836,98.09071350097656,66.7129135131836,201.4710235595703
2018-05-25,44.66717529296875,91.83076477050781,346.57745361328125,132.98672485351562,35.0087890625,91.20834350585938,81.34442901611328,98.17715454101562,66.85000610351562,200.5408477783203
2018-05-29,44.50611114501953,88.7606430053711,339.2530212402344,131.08384704589844,34.77410125732422,90.61117553710938,79.1532974243164,95.76596069335938,64.79376983642578,193.7312774658203
2018-05-30,44.41136932373047,89.9142074584961,344.748779296875,132.6539306640625,34.67698669433594,93.42528533935547,80.68505096435547,96.04454040527344,64.74810791015625,196.2404022216797
2018-05-31,44.26214599609375,89.2874755859375,338.945068359375,129.62472534179688,34.563682556152344,92.7833251953125,79.83821105957031,95.55461883544922,64.33685302734375,193.43161010742188
2018-06-01,45.060359954833984,89.2420654296875,343.33392333984375,130.99856567382812,35.33248519897461,92.44744110107422,82.4035873413086,95.44894409179688,64.42821502685547,195.54678344726562
2018-06-04,45.43696975708008,90.33204650878906,347.1934509277344,130.12814331054688,35.26775360107422,91.26058959960938,83.59913635253906,96.29430389404297,62.646175384521484,196.8655242919922
2018-06-05,45.78752899169922,90.20488739013672,346.5871276855469,130.56332397460938,35.340579986572266,91.61141204833984,84.54559326171875,96.00611877441406,63.05742645263672,195.5381622314453
2018-06-06,45.946224212646484,91.71268463134766,357.6170654296875,133.5498809814453,35.81806182861328,92.09661865234375,87.22303771972656,97.8985824584961,62.32631301879883,198.86940002441406
2018-06-07,45.823062896728516,92.1759262084961,354.70074462890625,133.3621368408203,35.324405670166016,94.76890563964844,86.4509506225586,98.43653106689453,62.96602249145508,199.91415405273438
2018-06-08,45.406185150146484,91.73993682861328,355.63433837890625,132.5345001220703,35.186824798583984,94.38074493408203,86.53810119628906,99.88710021972656,63.65144729614258,199.86276245117188
2018-06-11,45.29486083984375,91.92158508300781,357.0203552246094,133.37071228027344,35.356773376464844,95.21675872802734,86.53810119628906,100.24253845214844,63.879905700683594,200.4622039794922
2018-06-12,45.543575286865234,91.49468231201172,356.71234130859375,134.38612365722656,35.5590934753418,94.85847473144531,86.89925384521484,100.22332000732422,63.879905700683594,199.21192932128906
2018-06-13,45.16933822631836,90.84980010986328,350.1964111328125,132.0139617919922,35.61574172973633,94.85099792480469,85.39241790771484,102.12538146972656,63.468666076660156,200.2395477294922
2018-06-14,45.192996978759766,90.61363983154297,348.820068359375,130.67430114746094,36.16603088378906,94.43299865722656,85.15580749511719,104.46932220458984,62.32631301879883,200.0853729248047
2018-06-15,44.728759765625,89.4873046875,344.45037841796875,128.01199340820312,35.80995178222656,92.58927154541016,84.37125396728516,104.5654067993164,61.312129974365234,198.60389709472656
2018-06-18,44.70507049560547,89.4418716430664,341.4281921386719,126.86859130859375,35.777591705322266,94.02992248535156,84.42102813720703,102.84585571289062,60.851131439208984,198.1500244140625
2018-06-19,43.98263931274414,88.23384857177734,328.3193359375,122.27779388427734,35.46197509765625,93.70894622802734,82.64022827148438,101.92365264892578,59.69865417480469,195.5210723876953
2018-06-20,44.17449951171875,87.579833984375,329.8304443359375,122.13274383544922,35.397239685058594,93.52232360839844,82.05492401123047,102.93231964111328,59.37596130371094,195.09292602539062
2018-06-21,43.92818069458008,87.77059936523438,324.9891662597656,119.06088256835938,34.927860260009766,91.50691223144531,81.2952651977539,101.72190856933594,58.82276916503906,194.37353515625
2018-06-22,43.80026626586914,88.31555938720703,326.1922607421875,119.41072082519531,34.960227966308594,93.3805160522461,83.43721771240234,102.15419006347656,60.15965270996094,193.55148315429688
2018-06-25,43.14889144897461,89.50547790527344,318.7715759277344,116.54364013671875,34.223812103271484,91.52183532714844,82.1670150756836,100.33859252929688,58.77666473388672,189.71499633789062
2018-06-26,43.6841926574707,89.20574951171875,318.8678283691406,115.65620422363281,34.43421173095703,92.67882537841797,82.57794952392578,100.15607452392578,63.34049987792969,189.74929809570312
2018-06-27,43.6202507019043,88.0703353881836,317.4433898925781,114.86261749267578,34.25617218017578,94.05230712890625,81.70623016357422,99.86788177490234,64.35470581054688,188.55043029785156
2018-06-28,43.937644958496094,88.07942199707031,322.0921325683594,116.07433319091797,34.74981689453125,93.79851531982422,82.37870788574219,100.64600372314453,63.75539779663086,191.32496643066406
2018-06-29,43.84526824951172,89.0149917602539,322.9198913574219,115.76715850830078,34.822662353515625,94.37327575683594,82.09228515625,100.6844253540039,62.74119567871094,188.88436889648438
2018-07-02,44.335567474365234,89.92332458496094,323.46844482421875,116.29615020751953,34.64461898803711,92.74601745605469,81.90547180175781,101.18395233154297,61.63481903076172,191.18792724609375
2018-07-03,43.56340789794922,88.86964416503906,320.4366760253906,114.19705963134766,34.53132629394531,93.10433197021484,81.13337707519531,99.94473266601562,61.63481903076172,188.7216796875
2018-07-05,43.91395568847656,89.81768035888672,320.67730712890625,115.8866195678711,34.71075439453125,92.54449462890625,82.27908325195312,101.19356536865234,61.91142272949219,189.0299835205078
2018-07-06,44.52269744873047,89.80859375,322.08251953125,115.54528045654297,34.83307647705078,92.6639175415039,82.10472869873047,101.46470642089844,63.84760665893555,189.92913818359375
2018-07-09,45.14090347290039,91.07568359375,329.08935546875,120.28960418701172,34.800472259521484,94.04483032226562,83.12591552734375,102.66547393798828,64.30860137939453,195.23846435546875
2018-07-10,45.08642578125,91.07568359375,334.1326904296875,120.52855682373047,34.95542526245117,95.2391586303711,84.44595336914062,102.6751480102539,65.32279205322266,194.26226806640625
2018-07-11,44.50137710571289,91.43119812011719,327.8188171386719,116.69721984863281,34.71890640258789,92.20110321044922,82.56550598144531,104.6215591430664,64.49298095703125,193.24322509765625
2018-07-12,45.24748992919922,92.20602416992188,333.0451354980469,118.96702575683594,35.54263687133789,92.75347900390625,82.50323486328125,104.82492065429688,64.49298095703125,194.57907104492188
2018-07-13,45.318546295166016,91.613525390625,337.62646484375,120.10187530517578,34.07460021972656,92.58927154541016,82.64022827148438,106.51954650878906,64.03197479248047,193.8854522705078
2018-07-16,45.21906280517578,91.7867202758789,342.7372131347656,117.8235855102539,34.66181182861328,91.79805755615234,81.84320068359375,106.71321105957031,64.0781021118164,198.19290161132812
2018-07-17,45.346954345703125,92.20602416992188,343.4879455566406,118.56596374511719,34.53132247924805,90.99932861328125,83.51195526123047,106.81005859375,63.11000442504883,197.83326721191406
2018-07-18,45.09825134277344,93.87421417236328,346.7122497558594,120.41761016845703,34.42530059814453,90.71569061279297,82.9266586303711,107.18771362304688,63.38660430908203,198.0216064453125
2018-07-19,45.448822021484375,91.31269836425781,341.9960632324219,119.69644927978516,34.580257415771484,90.82018280029297,82.36625671386719,108.5821533203125,63.29439926147461,196.64285278320312
2018-07-20,45.3446044921875,91.29446411132812,341.58221435546875,117.46430206298828,34.26219177246094,91.2680435180664,81.96773529052734,107.95272064208984,60.482337951660156,198.40695190429688
2018-07-23,45.384857177734375,92.26983642578125,340.0133972167969,117.00066375732422,34.30295944213867,90.56639099121094,81.81829071044922,107.57505798339844,59.88304901123047,200.17962646484375
2018-07-24,45.71409606933594,92.71650695800781,344.8258056640625,118.4515380859375,34.572105407714844,92.44744110107422,83.33760833740234,107.1973876953125,60.482337951660156,201.9950714111328
2018-07-25,46.14519500732422,93.55517578125,342.5639953613281,120.60648345947266,35.20009231567383,93.231201171875,84.09725189208984,107.66220092773438,60.43623733520508,202.688720703125
2018-07-26,46.00069808959961,93.43665313720703,345.83636474609375,122.4094009399414,35.50185012817383,92.5220947265625,84.99391174316406,109.91848754882812,60.620635986328125,203.04837036132812
2018-07-27,45.23563766479492,94.66728973388672,347.116455078125,122.39221954345703,34.71890640258789,94.02992248535156,85.14331817626953,109.05664825439453,60.205753326416016,203.50225830078125
2018-07-30,44.982208251953125,91.93255615234375,337.8863220214844,119.97977447509766,34.392677307128906,95.41828918457031,84.74481964111328,109.06632995605469,60.6667366027832,204.62403869628906
2018-07-31,45.072200775146484,90.72016143798828,342.9296569824219,123.45681762695312,34.49055099487305,94.25385284423828,85.64146423339844,109.96690368652344,62.833412170410156,203.32241821289062
2018-08-01,47.727413177490234,90.6563491821289,339.5225524902344,118.9409408569336,34.13985061645508,93.59696197509766,84.63274383544922,109.39556884765625,61.035545349121094,202.132080078125
